"location","hits","keyword","geo","gprop","date"
"Kentucky",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"Kansas",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"Rhode Island",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"Idaho",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"South Dakota",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"Iowa",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"Hawaii",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"Delaware",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"District of Columbia",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"Vermont",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"Connecticut",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"Arkansas",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"West Virginia",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"Montana",NA,"vasectomy","US","web","2024-11-14 2024-11-15"
"District of Columbia",100,"abortion","US","web","2024-11-16 2024-11-17"
"Massachusetts",90,"abortion","US","web","2024-11-16 2024-11-17"
"Alaska",88,"abortion","US","web","2024-11-16 2024-11-17"
"Montana",85,"abortion","US","web","2024-11-16 2024-11-17"
"Vermont",83,"abortion","US","web","2024-11-16 2024-11-17"
"Wyoming",82,"abortion","US","web","2024-11-16 2024-11-17"
"Idaho",81,"abortion","US","web","2024-11-16 2024-11-17"
"North Carolina",81,"abortion","US","web","2024-11-16 2024-11-17"
"Nebraska",81,"abortion","US","web","2024-11-16 2024-11-17"
"Maryland",79,"abortion","US","web","2024-11-16 2024-11-17"
"Oklahoma",79,"abortion","US","web","2024-11-16 2024-11-17"
"Minnesota",76,"abortion","US","web","2024-11-16 2024-11-17"
"Colorado",76,"abortion","US","web","2024-11-16 2024-11-17"
"Florida",75,"abortion","US","web","2024-11-16 2024-11-17"
"Indiana",74,"abortion","US","web","2024-11-16 2024-11-17"
"New Mexico",74,"abortion","US","web","2024-11-16 2024-11-17"
"Wisconsin",72,"abortion","US","web","2024-11-16 2024-11-17"
"Tennessee",72,"abortion","US","web","2024-11-16 2024-11-17"
"Missouri",72,"abortion","US","web","2024-11-16 2024-11-17"
"Michigan",72,"abortion","US","web","2024-11-16 2024-11-17"
"Arizona",71,"abortion","US","web","2024-11-16 2024-11-17"
"South Carolina",71,"abortion","US","web","2024-11-16 2024-11-17"
"Louisiana",71,"abortion","US","web","2024-11-16 2024-11-17"
"Georgia",71,"abortion","US","web","2024-11-16 2024-11-17"
"New Hampshire",70,"abortion","US","web","2024-11-16 2024-11-17"
"Rhode Island",70,"abortion","US","web","2024-11-16 2024-11-17"
"Nevada",70,"abortion","US","web","2024-11-16 2024-11-17"
"Iowa",69,"abortion","US","web","2024-11-16 2024-11-17"
"Washington",69,"abortion","US","web","2024-11-16 2024-11-17"
"Ohio",68,"abortion","US","web","2024-11-16 2024-11-17"
"Alabama",68,"abortion","US","web","2024-11-16 2024-11-17"
"Virginia",68,"abortion","US","web","2024-11-16 2024-11-17"
"South Dakota",68,"abortion","US","web","2024-11-16 2024-11-17"
"Illinois",67,"abortion","US","web","2024-11-16 2024-11-17"
"Connecticut",67,"abortion","US","web","2024-11-16 2024-11-17"
"Oregon",67,"abortion","US","web","2024-11-16 2024-11-17"
"Kentucky",67,"abortion","US","web","2024-11-16 2024-11-17"
"Maine",66,"abortion","US","web","2024-11-16 2024-11-17"
"Arkansas",66,"abortion","US","web","2024-11-16 2024-11-17"
"New Jersey",66,"abortion","US","web","2024-11-16 2024-11-17"
"West Virginia",65,"abortion","US","web","2024-11-16 2024-11-17"
"Mississippi",65,"abortion","US","web","2024-11-16 2024-11-17"
"North Dakota",64,"abortion","US","web","2024-11-16 2024-11-17"
"Pennsylvania",64,"abortion","US","web","2024-11-16 2024-11-17"
"Utah",63,"abortion","US","web","2024-11-16 2024-11-17"
"Delaware",63,"abortion","US","web","2024-11-16 2024-11-17"
"Texas",62,"abortion","US","web","2024-11-16 2024-11-17"
"New York",59,"abortion","US","web","2024-11-16 2024-11-17"
"Hawaii",59,"abortion","US","web","2024-11-16 2024-11-17"
"California",59,"abortion","US","web","2024-11-16 2024-11-17"
"Kansas",55,"abortion","US","web","2024-11-16 2024-11-17"
"Arkansas",100,"bisalp","US","web","2024-11-16 2024-11-17"
"Pennsylvania",30,"bisalp","US","web","2024-11-16 2024-11-17"
"Texas",10,"bisalp","US","web","2024-11-16 2024-11-17"
"Alaska",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Wyoming",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Colorado",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Connecticut",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"District of Columbia",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Delaware",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Florida",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Georgia",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Hawaii",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Iowa",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Idaho",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Illinois",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Indiana",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Kansas",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Kentucky",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Louisiana",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Massachusetts",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Maryland",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Maine",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Michigan",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Minnesota",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Missouri",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Mississippi",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Montana",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"North Carolina",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"North Dakota",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Nebraska",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"New Hampshire",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"New Jersey",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"New Mexico",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Nevada",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"New York",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Ohio",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Oklahoma",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Oregon",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Arizona",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Rhode Island",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"South Carolina",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"South Dakota",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Tennessee",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Alabama",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Utah",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Virginia",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Vermont",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Washington",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Wisconsin",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"West Virginia",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"California",NA,"bisalp","US","web","2024-11-16 2024-11-17"
"Connecticut",100,"plan B","US","web","2024-11-16 2024-11-17"
"Texas",81,"plan B","US","web","2024-11-16 2024-11-17"
"Oklahoma",76,"plan B","US","web","2024-11-16 2024-11-17"
"Georgia",75,"plan B","US","web","2024-11-16 2024-11-17"
"Mississippi",74,"plan B","US","web","2024-11-16 2024-11-17"
"Louisiana",73,"plan B","US","web","2024-11-16 2024-11-17"
"Tennessee",69,"plan B","US","web","2024-11-16 2024-11-17"
"District of Columbia",69,"plan B","US","web","2024-11-16 2024-11-17"
"Alabama",69,"plan B","US","web","2024-11-16 2024-11-17"
"Wyoming",67,"plan B","US","web","2024-11-16 2024-11-17"
"Arkansas",67,"plan B","US","web","2024-11-16 2024-11-17"
"Arizona",66,"plan B","US","web","2024-11-16 2024-11-17"
"Maryland",65,"plan B","US","web","2024-11-16 2024-11-17"
"California",65,"plan B","US","web","2024-11-16 2024-11-17"
"Kentucky",64,"plan B","US","web","2024-11-16 2024-11-17"
"Nevada",64,"plan B","US","web","2024-11-16 2024-11-17"
"North Carolina",63,"plan B","US","web","2024-11-16 2024-11-17"
"Idaho",63,"plan B","US","web","2024-11-16 2024-11-17"
"South Carolina",62,"plan B","US","web","2024-11-16 2024-11-17"
"Virginia",61,"plan B","US","web","2024-11-16 2024-11-17"
"Florida",61,"plan B","US","web","2024-11-16 2024-11-17"
"New Mexico",61,"plan B","US","web","2024-11-16 2024-11-17"
"Iowa",60,"plan B","US","web","2024-11-16 2024-11-17"
"Kansas",60,"plan B","US","web","2024-11-16 2024-11-17"
"West Virginia",59,"plan B","US","web","2024-11-16 2024-11-17"
"Michigan",59,"plan B","US","web","2024-11-16 2024-11-17"
"Pennsylvania",59,"plan B","US","web","2024-11-16 2024-11-17"
"Utah",58,"plan B","US","web","2024-11-16 2024-11-17"
"Indiana",58,"plan B","US","web","2024-11-16 2024-11-17"
"Illinois",58,"plan B","US","web","2024-11-16 2024-11-17"
"Nebraska",58,"plan B","US","web","2024-11-16 2024-11-17"
"Rhode Island",58,"plan B","US","web","2024-11-16 2024-11-17"
"Ohio",58,"plan B","US","web","2024-11-16 2024-11-17"
"Missouri",57,"plan B","US","web","2024-11-16 2024-11-17"
"Colorado",57,"plan B","US","web","2024-11-16 2024-11-17"
"Alaska",56,"plan B","US","web","2024-11-16 2024-11-17"
"New Hampshire",55,"plan B","US","web","2024-11-16 2024-11-17"
"Delaware",54,"plan B","US","web","2024-11-16 2024-11-17"
"Vermont",54,"plan B","US","web","2024-11-16 2024-11-17"
"Massachusetts",54,"plan B","US","web","2024-11-16 2024-11-17"
"Washington",52,"plan B","US","web","2024-11-16 2024-11-17"
"New Jersey",52,"plan B","US","web","2024-11-16 2024-11-17"
"Hawaii",51,"plan B","US","web","2024-11-16 2024-11-17"
"New York",50,"plan B","US","web","2024-11-16 2024-11-17"
"Wisconsin",50,"plan B","US","web","2024-11-16 2024-11-17"
"Minnesota",50,"plan B","US","web","2024-11-16 2024-11-17"
"South Dakota",49,"plan B","US","web","2024-11-16 2024-11-17"
"North Dakota",48,"plan B","US","web","2024-11-16 2024-11-17"
"Oregon",48,"plan B","US","web","2024-11-16 2024-11-17"
"Maine",47,"plan B","US","web","2024-11-16 2024-11-17"
"Montana",45,"plan B","US","web","2024-11-16 2024-11-17"
"South Carolina",100,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Mississippi",96,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Georgia",92,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Maryland",92,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Alabama",85,"abortion clinic","US","web","2024-11-16 2024-11-17"
"New Mexico",82,"abortion clinic","US","web","2024-11-16 2024-11-17"
"North Carolina",80,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Nevada",78,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Florida",75,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Louisiana",74,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Arkansas",73,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Michigan",73,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Virginia",70,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Illinois",67,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Ohio",61,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Tennessee",60,"abortion clinic","US","web","2024-11-16 2024-11-17"
"New Jersey",60,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Indiana",55,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Arizona",50,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Missouri",49,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Pennsylvania",49,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Oklahoma",48,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Texas",40,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Wisconsin",39,"abortion clinic","US","web","2024-11-16 2024-11-17"
"New York",39,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Minnesota",38,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Kentucky",36,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Washington",35,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Colorado",33,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Massachusetts",29,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Oregon",25,"abortion clinic","US","web","2024-11-16 2024-11-17"
"California",21,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Alaska",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"New Hampshire",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Nebraska",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"North Dakota",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Montana",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Maine",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Kansas",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Rhode Island",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Idaho",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"South Dakota",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Iowa",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Hawaii",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Utah",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Delaware",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Vermont",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"District of Columbia",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Connecticut",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"West Virginia",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Wyoming",NA,"abortion clinic","US","web","2024-11-16 2024-11-17"
"Utah",100,"vasectomy","US","web","2024-11-16 2024-11-17"
"North Dakota",98,"vasectomy","US","web","2024-11-16 2024-11-17"
"Montana",95,"vasectomy","US","web","2024-11-16 2024-11-17"
"West Virginia",95,"vasectomy","US","web","2024-11-16 2024-11-17"
"Idaho",93,"vasectomy","US","web","2024-11-16 2024-11-17"
"New Mexico",93,"vasectomy","US","web","2024-11-16 2024-11-17"
"Iowa",88,"vasectomy","US","web","2024-11-16 2024-11-17"
"Oregon",87,"vasectomy","US","web","2024-11-16 2024-11-17"
"New Hampshire",81,"vasectomy","US","web","2024-11-16 2024-11-17"
"Colorado",80,"vasectomy","US","web","2024-11-16 2024-11-17"
"Indiana",79,"vasectomy","US","web","2024-11-16 2024-11-17"
"Louisiana",76,"vasectomy","US","web","2024-11-16 2024-11-17"
"Alabama",76,"vasectomy","US","web","2024-11-16 2024-11-17"
"Maine",76,"vasectomy","US","web","2024-11-16 2024-11-17"
"Alaska",76,"vasectomy","US","web","2024-11-16 2024-11-17"
"Nebraska",75,"vasectomy","US","web","2024-11-16 2024-11-17"
"Minnesota",75,"vasectomy","US","web","2024-11-16 2024-11-17"
"Missouri",72,"vasectomy","US","web","2024-11-16 2024-11-17"
"Wyoming",71,"vasectomy","US","web","2024-11-16 2024-11-17"
"South Dakota",71,"vasectomy","US","web","2024-11-16 2024-11-17"
"Oklahoma",71,"vasectomy","US","web","2024-11-16 2024-11-17"
"Kansas",71,"vasectomy","US","web","2024-11-16 2024-11-17"
"Vermont",71,"vasectomy","US","web","2024-11-16 2024-11-17"
"Michigan",71,"vasectomy","US","web","2024-11-16 2024-11-17"
"Tennessee",70,"vasectomy","US","web","2024-11-16 2024-11-17"
"Wisconsin",68,"vasectomy","US","web","2024-11-16 2024-11-17"
"Kentucky",67,"vasectomy","US","web","2024-11-16 2024-11-17"
"North Carolina",67,"vasectomy","US","web","2024-11-16 2024-11-17"
"Ohio",66,"vasectomy","US","web","2024-11-16 2024-11-17"
"Texas",64,"vasectomy","US","web","2024-11-16 2024-11-17"
"Nevada",64,"vasectomy","US","web","2024-11-16 2024-11-17"
"Georgia",63,"vasectomy","US","web","2024-11-16 2024-11-17"
"Mississippi",62,"vasectomy","US","web","2024-11-16 2024-11-17"
"Pennsylvania",62,"vasectomy","US","web","2024-11-16 2024-11-17"
"Washington",62,"vasectomy","US","web","2024-11-16 2024-11-17"
"Virginia",62,"vasectomy","US","web","2024-11-16 2024-11-17"
"Connecticut",61,"vasectomy","US","web","2024-11-16 2024-11-17"
"Illinois",61,"vasectomy","US","web","2024-11-16 2024-11-17"
"Arkansas",61,"vasectomy","US","web","2024-11-16 2024-11-17"
"South Carolina",61,"vasectomy","US","web","2024-11-16 2024-11-17"
"Arizona",61,"vasectomy","US","web","2024-11-16 2024-11-17"
"Florida",60,"vasectomy","US","web","2024-11-16 2024-11-17"
"Maryland",60,"vasectomy","US","web","2024-11-16 2024-11-17"
"District of Columbia",56,"vasectomy","US","web","2024-11-16 2024-11-17"
"California",55,"vasectomy","US","web","2024-11-16 2024-11-17"
"Massachusetts",55,"vasectomy","US","web","2024-11-16 2024-11-17"
"Rhode Island",51,"vasectomy","US","web","2024-11-16 2024-11-17"
"Hawaii",50,"vasectomy","US","web","2024-11-16 2024-11-17"
"New Jersey",50,"vasectomy","US","web","2024-11-16 2024-11-17"
"Delaware",48,"vasectomy","US","web","2024-11-16 2024-11-17"
"New York",47,"vasectomy","US","web","2024-11-16 2024-11-17"
"Wyoming",100,"abortion","US","web","2024-11-18 2024-11-19"
"District of Columbia",76,"abortion","US","web","2024-11-18 2024-11-19"
"Alaska",52,"abortion","US","web","2024-11-18 2024-11-19"
"Delaware",50,"abortion","US","web","2024-11-18 2024-11-19"
"Maryland",49,"abortion","US","web","2024-11-18 2024-11-19"
"North Carolina",49,"abortion","US","web","2024-11-18 2024-11-19"
"Rhode Island",44,"abortion","US","web","2024-11-18 2024-11-19"
"Missouri",43,"abortion","US","web","2024-11-18 2024-11-19"
"Indiana",43,"abortion","US","web","2024-11-18 2024-11-19"
"Virginia",43,"abortion","US","web","2024-11-18 2024-11-19"
"Georgia",43,"abortion","US","web","2024-11-18 2024-11-19"
"Montana",43,"abortion","US","web","2024-11-18 2024-11-19"
"Florida",43,"abortion","US","web","2024-11-18 2024-11-19"
"Vermont",42,"abortion","US","web","2024-11-18 2024-11-19"
"Colorado",42,"abortion","US","web","2024-11-18 2024-11-19"
"Nevada",42,"abortion","US","web","2024-11-18 2024-11-19"
"Iowa",42,"abortion","US","web","2024-11-18 2024-11-19"
"North Dakota",42,"abortion","US","web","2024-11-18 2024-11-19"
"Massachusetts",42,"abortion","US","web","2024-11-18 2024-11-19"
"Maine",41,"abortion","US","web","2024-11-18 2024-11-19"
"Michigan",41,"abortion","US","web","2024-11-18 2024-11-19"
"Idaho",41,"abortion","US","web","2024-11-18 2024-11-19"
"New York",41,"abortion","US","web","2024-11-18 2024-11-19"
"Wisconsin",41,"abortion","US","web","2024-11-18 2024-11-19"
"Louisiana",40,"abortion","US","web","2024-11-18 2024-11-19"
"Nebraska",40,"abortion","US","web","2024-11-18 2024-11-19"
"Mississippi",40,"abortion","US","web","2024-11-18 2024-11-19"
"South Carolina",39,"abortion","US","web","2024-11-18 2024-11-19"
"New Hampshire",39,"abortion","US","web","2024-11-18 2024-11-19"
"Arizona",39,"abortion","US","web","2024-11-18 2024-11-19"
"Arkansas",39,"abortion","US","web","2024-11-18 2024-11-19"
"Illinois",39,"abortion","US","web","2024-11-18 2024-11-19"
"Minnesota",39,"abortion","US","web","2024-11-18 2024-11-19"
"Oklahoma",39,"abortion","US","web","2024-11-18 2024-11-19"
"Pennsylvania",39,"abortion","US","web","2024-11-18 2024-11-19"
"Tennessee",39,"abortion","US","web","2024-11-18 2024-11-19"
"Washington",38,"abortion","US","web","2024-11-18 2024-11-19"
"Alabama",38,"abortion","US","web","2024-11-18 2024-11-19"
"New Jersey",37,"abortion","US","web","2024-11-18 2024-11-19"
"Texas",37,"abortion","US","web","2024-11-18 2024-11-19"
"Oregon",37,"abortion","US","web","2024-11-18 2024-11-19"
"South Dakota",37,"abortion","US","web","2024-11-18 2024-11-19"
"Kentucky",36,"abortion","US","web","2024-11-18 2024-11-19"
"West Virginia",36,"abortion","US","web","2024-11-18 2024-11-19"
"Kansas",36,"abortion","US","web","2024-11-18 2024-11-19"
"Connecticut",36,"abortion","US","web","2024-11-18 2024-11-19"
"New Mexico",36,"abortion","US","web","2024-11-18 2024-11-19"
"California",36,"abortion","US","web","2024-11-18 2024-11-19"
"Hawaii",35,"abortion","US","web","2024-11-18 2024-11-19"
"Ohio",34,"abortion","US","web","2024-11-18 2024-11-19"
"Utah",34,"abortion","US","web","2024-11-18 2024-11-19"
"Louisiana",100,"bisalp","US","web","2024-11-18 2024-11-19"
"Colorado",62,"bisalp","US","web","2024-11-18 2024-11-19"
"North Carolina",41,"bisalp","US","web","2024-11-18 2024-11-19"
"Illinois",39,"bisalp","US","web","2024-11-18 2024-11-19"
